Country,AnalysisType,CandidateTreatmentYear,Year,Gap,RMSPE_Pre,RMSPE_Post,RMSPE_Ratio
Chile,placebo,2001,2009,15978.04737452278,72861.71679572006,110177.56776911738,1.5121461943865324
Chile,placebo,2001,2010,-60044.19937215559,72861.71679572006,110177.56776911738,1.5121461943865324
Chile,placebo,2001,2011,-118694.71285746992,72861.71679572006,110177.56776911738,1.5121461943865324
Chile,placebo,2001,2012,-16714.384867873043,72861.71679572006,110177.56776911738,1.5121461943865324
Chile,placebo,2001,2013,1832.4948809654452,72861.71679572006,110177.56776911738,1.5121461943865324
Chile,placebo,2001,2014,-69953.80149635114,72861.71679572006,110177.56776911738,1.5121461943865324
Chile,placebo,2001,2015,173710.26362525392,72861.71679572006,110177.56776911738,1.5121461943865324
Chile,placebo,2001,2016,160270.87761902018,72861.71679572006,110177.56776911738,1.5121461943865324
Chile,placebo,2001,2017,80212.51741916081,72861.71679572006,110177.56776911738,1.5121461943865324
Chile,placebo,2001,2018,160768.0173893515,72861.71679572006,110177.56776911738,1.5121461943865324
Chile,placebo,2001,2019,84597.88301931042,72861.71679572006,110177.56776911738,1.5121461943865324
Chile,placebo,2001,2020,169899.35588569846,72861.71679572006,110177.56776911738,1.5121461943865324
Chile,placebo,2001,2021,188668.98363641603,72861.71679572006,110177.56776911738,1.5121461943865324
Chile,placebo,2001,2022,208842.72564053442,72861.71679572006,110177.56776911738,1.5121461943865324
Chile,placebo,2001,2023,163996.49274973292,72861.71679572006,110177.56776911738,1.5121461943865324
Chile,placebo,2002,2002,-19426.957188149914,70066.84052356625,122005.12360318739,1.7412676622995757
Chile,placebo,2002,2003,-20996.755633471766,70066.84052356625,122005.12360318739,1.7412676622995757
Chile,placebo,2002,2004,-16427.849259125534,70066.84052356625,122005.12360318739,1.7412676622995757
Chile,placebo,2002,2005,73985.12412098679,70066.84052356625,122005.12360318739,1.7412676622995757
Chile,placebo,2002,2006,131366.88197205635,70066.84052356625,122005.12360318739,1.7412676622995757
Chile,placebo,2002,2007,-4047.784032624215,70066.84052356625,122005.12360318739,1.7412676622995757
Chile,placebo,2002,2008,-42536.2611104236,70066.84052356625,122005.12360318739,1.7412676622995757
Chile,placebo,2002,2009,16267.395984001923,70066.84052356625,122005.12360318739,1.7412676622995757
Chile,placebo,2002,2010,-60600.70197948394,70066.84052356625,122005.12360318739,1.7412676622995757
Chile,placebo,2002,2011,-119043.63881245116,70066.84052356625,122005.12360318739,1.7412676622995757
Chile,placebo,2002,2012,-16340.418338970281,70066.84052356625,122005.12360318739,1.7412676622995757
Chile,placebo,2002,2013,6585.872271028813,70066.84052356625,122005.12360318739,1.7412676622995757
Chile,placebo,2002,2014,-61076.91731548263,70066.84052356625,122005.12360318739,1.7412676622995757
Chile,placebo,2002,2015,185442.94951776927,70066.84052356625,122005.12360318739,1.7412676622995757
Chile,placebo,2002,2016,172977.38926474797,70066.84052356625,122005.12360318739,1.7412676622995757
Chile,placebo,2002,2017,95642.84231189033,70066.84052356625,122005.12360318739,1.7412676622995757
Chile,placebo,2002,2018,177564.7448506183,70066.84052356625,122005.12360318739,1.7412676622995757
Chile,placebo,2002,2019,102059.91403064039,70066.84052356625,122005.12360318739,1.7412676622995757
Chile,placebo,2002,2020,186591.45940185245,70066.84052356625,122005.12360318739,1.7412676622995757
Chile,placebo,2002,2021,206963.87281535892,70066.84052356625,122005.12360318739,1.7412676622995757
Chile,placebo,2002,2022,229405.54222879978,70066.84052356625,122005.12360318739,1.7412676622995757
Chile,placebo,2002,2023,184392.91808681656,70066.84052356625,122005.12360318739,1.7412676622995757
Chile,placebo,2003,2003,-22822.53183314833,67881.83086838441,123095.31291235109,1.8133764416434157
Chile,placebo,2003,2004,-18869.203222593293,67881.83086838441,123095.31291235109,1.8133764416434157
Chile,placebo,2003,2005,70396.45764804864,67881.83086838441,123095.31291235109,1.8133764416434157
Chile,placebo,2003,2006,127682.3885605163,67881.83086838441,123095.31291235109,1.8133764416434157
Chile,placebo,2003,2007,-7226.308281526435,67881.83086838441,123095.31291235109,1.8133764416434157
Chile,placebo,2003,2008,-44697.13010780746,67881.83086838441,123095.31291235109,1.8133764416434157
Chile,placebo,2003,2009,13203.921654335689,67881.83086838441,123095.31291235109,1.8133764416434157
Chile,placebo,2003,2010,-62080.78032617597,67881.83086838441,123095.31291235109,1.8133764416434157
Chile,placebo,2003,2011,-120359.52739065792,67881.83086838441,123095.31291235109,1.8133764416434157
Chile,placebo,2003,2012,-17978.594551017974,67881.83086838441,123095.31291235109,1.8133764416434157
Chile,placebo,2003,2013,4755.508821893018,67881.83086838441,123095.31291235109,1.8133764416434157
Chile,placebo,2003,2014,-61660.21758592548,67881.83086838441,123095.31291235109,1.8133764416434157
Chile,placebo,2003,2015,182383.17699361593,67881.83086838441,123095.31291235109,1.8133764416434157
Chile,placebo,2003,2016,169447.32147160172,67881.83086838441,123095.31291235109,1.8133764416434157
Chile,placebo,2003,2017,93489.38673783047,67881.83086838441,123095.31291235109,1.8133764416434157
Chile,placebo,2003,2018,175451.89855089365,67881.83086838441,123095.31291235109,1.8133764416434157
Chile,placebo,2003,2019,100398.82736729458,67881.83086838441,123095.31291235109,1.8133764416434157
Chile,placebo,2003,2020,184709.98521303758,67881.83086838441,123095.31291235109,1.8133764416434157
Chile,placebo,2003,2021,203895.4794063419,67881.83086838441,123095.31291235109,1.8133764416434157
Chile,placebo,2003,2022,226161.70269480906,67881.83086838441,123095.31291235109,1.8133764416434157
Chile,placebo,2003,2023,181476.46815026551,67881.83086838441,123095.31291235109,1.8133764416434157
Chile,placebo,2004,2004,-19968.055946983863,66010.01132888398,127465.43473598006,1.931001558247045
Chile,placebo,2004,2005,68716.82296476327,66010.01132888398,127465.43473598006,1.931001558247045
Chile,placebo,2004,2006,126010.12833425263,66010.01132888398,127465.43473598006,1.931001558247045
Chile,placebo,2004,2007,-8709.051430145744,66010.01132888398,127465.43473598006,1.931001558247045
Chile,placebo,2004,2008,-45867.656499076635,66010.01132888398,127465.43473598006,1.931001558247045
Chile,placebo,2004,2009,11629.261320101097,66010.01132888398,127465.43473598006,1.931001558247045
Chile,placebo,2004,2010,-63167.24698683433,66010.01132888398,127465.43473598006,1.931001558247045
Chile,placebo,2004,2011,-121312.23138964688,66010.01132888398,127465.43473598006,1.931001558247045
Chile,placebo,2004,2012,-18881.395223862026,66010.01132888398,127465.43473598006,1.931001558247045
Chile,placebo,2004,2013,4793.657822211273,66010.01132888398,127465.43473598006,1.931001558247045
Chile,placebo,2004,2014,-60223.85451089963,66010.01132888398,127465.43473598006,1.931001558247045
Chile,placebo,2004,2015,183442.61777589098,66010.01132888398,127465.43473598006,1.931001558247045
Chile,placebo,2004,2016,170555.4851887934,66010.01132888398,127465.43473598006,1.931001558247045
Chile,placebo,2004,2017,95845.26929803565,66010.01132888398,127465.43473598006,1.931001558247045
Chile,placebo,2004,2018,178112.89391956897,66010.01132888398,127465.43473598006,1.931001558247045
Chile,placebo,2004,2019,103447.49692547647,66010.01132888398,127465.43473598006,1.931001558247045
Chile,placebo,2004,2020,187493.36000612518,66010.01132888398,127465.43473598006,1.931001558247045
Chile,placebo,2004,2021,206560.10425866162,66010.01132888398,127465.43473598006,1.931001558247045
Chile,placebo,2004,2022,229319.42094098683,66010.01132888398,127465.43473598006,1.931001558247045
Chile,placebo,2004,2023,184826.60138848377,66010.01132888398,127465.43473598006,1.931001558247045
Chile,placebo,2005,2005,65134.988346956205,64617.601636427375,126694.5044787342,1.9606810105949792
Chile,placebo,2005,2006,122313.43830499426,64617.601636427375,126694.5044787342,1.9606810105949792
Chile,placebo,2005,2007,-11919.801762972027,64617.601636427375,126694.5044787342,1.9606810105949792
Chile,placebo,2005,2008,-48238.81140004005,64617.601636427375,126694.5044787342,1.9606810105949792
Chile,placebo,2005,2009,8544.37284255214,64617.601636427375,126694.5044787342,1.9606810105949792
Chile,placebo,2005,2010,-64822.15716326982,64617.601636427375,126694.5044787342,1.9606810105949792
Chile,placebo,2005,2011,-122947.0201895847,64617.601636427375,126694.5044787342,1.9606810105949792
Chile,placebo,2005,2012,-20877.286431016866,64617.601636427375,126694.5044787342,1.9606810105949792
Chile,placebo,2005,2013,1720.5100593129173,64617.601636427375,126694.5044787342,1.9606810105949792
Chile,placebo,2005,2014,-63392.30609513726,64617.601636427375,126694.5044787342,1.9606810105949792
Chile,placebo,2005,2015,177794.83347723633,64617.601636427375,126694.5044787342,1.9606810105949792
Chile,placebo,2005,2016,164382.97207147395,64617.601636427375,126694.5044787342,1.9606810105949792
Chile,placebo,2005,2017,90139.99034438003,64617.601636427375,126694.5044787342,1.9606810105949792
Chile,placebo,2005,2018,172084.58872100338,64617.601636427375,126694.5044787342,1.9606810105949792
Chile,placebo,2005,2019,97653.11635235604,64617.601636427375,126694.5044787342,1.9606810105949792
Chile,placebo,2005,2020,181739.8048843178,64617.601636427375,126694.5044787342,1.9606810105949792
Chile,placebo,2005,2021,199563.2888452788,64617.601636427375,126694.5044787342,1.9606810105949792
Chile,placebo,2005,2022,221745.86047627684,64617.601636427375,126694.5044787342,1.9606810105949792
Chile,placebo,2005,2023,177551.79786887532,64617.601636427375,126694.5044787342,1.9606810105949792
Chile,placebo,2006,2006,105843.51139015099,66955.01294288973,95108.9760685049,1.4204907427861975
Chile,placebo,2006,2007,-26191.24317875784,66955.01294288973,95108.9760685049,1.4204907427861975
Chile,placebo,2006,2008,-59249.22235207865,66955.01294288973,95108.9760685049,1.4204907427861975
Chile,placebo,2006,2009,-4696.8210117858835,66955.01294288973,95108.9760685049,1.4204907427861975
Chile,placebo,2006,2010,-71807.82484975224,66955.01294288973,95108.9760685049,1.4204907427861975
Chile,placebo,2006,2011,-130727.52142838854,66955.01294288973,95108.9760685049,1.4204907427861975
Chile,placebo,2006,2012,-31077.77091487497,66955.01294288973,95108.9760685049,1.4204907427861975
Chile,placebo,2006,2013,-21109.912012440152,66955.01294288973,95108.9760685049,1.4204907427861975
Chile,placebo,2006,2014,-96290.629306369,66955.01294288973,95108.9760685049,1.4204907427861975
Chile,placebo,2006,2015,131541.0681057293,66955.01294288973,95108.9760685049,1.4204907427861975
Chile,placebo,2006,2016,114697.0997167821,66955.01294288973,95108.9760685049,1.4204907427861975
Chile,placebo,2006,2017,35855.03938182071,66955.01294288973,95108.9760685049,1.4204907427861975
Chile,placebo,2006,2018,113565.08608392393,66955.01294288973,95108.9760685049,1.4204907427861975
Chile,placebo,2006,2019,38492.00553238345,66955.01294288973,95108.9760685049,1.4204907427861975
Chile,placebo,2006,2020,124627.2581457165,66955.01294288973,95108.9760685049,1.4204907427861975
Chile,placebo,2006,2021,135336.4717601929,66955.01294288973,95108.9760685049,1.4204907427861975
Chile,placebo,2006,2022,151091.13766288524,66955.01294288973,95108.9760685049,1.4204907427861975
Chile,placebo,2006,2023,108041.6164640584,66955.01294288973,95108.9760685049,1.4204907427861975
Chile,placebo,2007,2007,-43046.20565292938,72295.72323226128,68972.80624892724,0.954037156905414
Chile,placebo,2007,2008,-72480.65804762766,72295.72323226128,68972.80624892724,0.954037156905414
Chile,placebo,2007,2009,-20384.556711438578,72295.72323226128,68972.80624892724,0.954037156905414
Chile,placebo,2007,2010,-80365.70363465976,72295.72323226128,68972.80624892724,0.954037156905414
Chile,placebo,2007,2011,-140333.83479011105,72295.72323226128,68972.80624892724,0.954037156905414
Chile,placebo,2007,2012,-43461.51310789911,72295.72323226128,68972.80624892724,0.954037156905414
Chile,placebo,2007,2013,-48519.47976280376,72295.72323226128,68972.80624892724,0.954037156905414
Chile,placebo,2007,2014,-136158.30631014798,72295.72323226128,68972.80624892724,0.954037156905414
Chile,placebo,2007,2015,76335.72003933322,72295.72323226128,68972.80624892724,0.954037156905414
Chile,placebo,2007,2016,55543.531826444436,72295.72323226128,68972.80624892724,0.954037156905414
Chile,placebo,2007,2017,-29119.4575529336,72295.72323226128,68972.80624892724,0.954037156905414
Chile,placebo,2007,2018,43471.34000564786,72295.72323226128,68972.80624892724,0.954037156905414
Chile,placebo,2007,2019,-32450.543283399194,72295.72323226128,68972.80624892724,0.954037156905414
Chile,placebo,2007,2020,56223.733552746475,72295.72323226128,68972.80624892724,0.954037156905414
Chile,placebo,2007,2021,58724.61398430634,72295.72323226128,68972.80624892724,0.954037156905414
Chile,placebo,2007,2022,66882.1724531753,72295.72323226128,68972.80624892724,0.954037156905414
Chile,placebo,2007,2023,25120.266692607664,72295.72323226128,68972.80624892724,0.954037156905414
Chile,placebo,2008,2008,-72781.69424706232,71138.98189166326,70626.08791868009,0.9927902542411381
Chile,placebo,2008,2009,-20946.411022224464,71138.98189166326,70626.08791868009,0.9927902542411381
Chile,placebo,2008,2010,-80638.82150311675,71138.98189166326,70626.08791868009,0.9927902542411381
Chile,placebo,2008,2011,-140462.02062335284,71138.98189166326,70626.08791868009,0.9927902542411381
Chile,placebo,2008,2012,-43598.44048075983,71138.98189166326,70626.08791868009,0.9927902542411381
Chile,placebo,2008,2013,-48170.05963049503,71138.98189166326,70626.08791868009,0.9927902542411381
Chile,placebo,2008,2014,-134937.79379020724,71138.98189166326,70626.08791868009,0.9927902542411381
Chile,placebo,2008,2015,77251.80110865366,71138.98189166326,70626.08791868009,0.9927902542411381
Chile,placebo,2008,2016,56444.324762584176,71138.98189166326,70626.08791868009,0.9927902542411381
Chile,placebo,2008,2017,-27485.925917319953,71138.98189166326,70626.08791868009,0.9927902542411381
Chile,placebo,2008,2018,45302.59879411897,71138.98189166326,70626.08791868009,0.9927902542411381
Chile,placebo,2008,2019,-30396.56204823265,71138.98189166326,70626.08791868009,0.9927902542411381
Chile,placebo,2008,2020,58093.69239944918,71138.98189166326,70626.08791868009,0.9927902542411381
Chile,placebo,2008,2021,60491.403982034884,71138.98189166326,70626.08791868009,0.9927902542411381
Chile,placebo,2008,2022,68892.88215753157,71138.98189166326,70626.08791868009,0.9927902542411381
Chile,placebo,2008,2023,27300.63258832507,71138.98189166326,70626.08791868009,0.9927902542411381
Chile,placebo,2009,2009,-18276.387278007343,70585.88399556623,75316.21493989491,1.0670152539936428
Chile,placebo,2009,2010,-79445.33333460428,70585.88399556623,75316.21493989491,1.0670152539936428
Chile,placebo,2009,2011,-138989.50773674063,70585.88399556623,75316.21493989491,1.0670152539936428
Chile,placebo,2009,2012,-41409.726885387674,70585.88399556623,75316.21493989491,1.0670152539936428
Chile,placebo,2009,2013,-41926.089379467536,70585.88399556623,75316.21493989491,1.0670152539936428
Chile,placebo,2009,2014,-125153.27057423908,70585.88399556623,75316.21493989491,1.0670152539936428
Chile,placebo,2009,2015,90580.6060115858,70585.88399556623,75316.21493989491,1.0670152539936428
Chile,placebo,2009,2016,70773.20877857972,70585.88399556623,75316.21493989491,1.0670152539936428
Chile,placebo,2009,2017,-11188.007685652003,70585.88399556623,75316.21493989491,1.0670152539936428
Chile,placebo,2009,2018,62937.40939445561,70585.88399556623,75316.21493989491,1.0670152539936428
Chile,placebo,2009,2019,-12362.349357787985,70585.88399556623,75316.21493989491,1.0670152539936428
Chile,placebo,2009,2020,75421.00039817393,70585.88399556623,75316.21493989491,1.0670152539936428
Chile,placebo,2009,2021,79749.71083857073,70585.88399556623,75316.21493989491,1.0670152539936428
Chile,placebo,2009,2022,90233.12392071169,70585.88399556623,75316.21493989491,1.0670152539936428
Chile,placebo,2009,2023,48427.66799323866,70585.88399556623,75316.21493989491,1.0670152539936428
Chile,actual,2010,2010,-80721.83988304855,69564.52215881026,75455.6116065951,1.0846852571535812
Chile,actual,2010,2011,-140413.21448351117,69564.52215881026,75455.6116065951,1.0846852571535812
Chile,actual,2010,2012,-43134.85416241968,69564.52215881026,75455.6116065951,1.0846852571535812
Chile,actual,2010,2013,-45206.24218655797,69564.52215881026,75455.6116065951,1.0846852571535812
Chile,actual,2010,2014,-129636.34986690711,69564.52215881026,75455.6116065951,1.0846852571535812
Chile,actual,2010,2015,84279.40849316306,69564.52215881026,75455.6116065951,1.0846852571535812
Chile,actual,2010,2016,64035.29429048393,69564.52215881026,75455.6116065951,1.0846852571535812
Chile,actual,2010,2017,-18399.777594571002,69564.52215881026,75455.6116065951,1.0846852571535812
Chile,actual,2010,2018,55181.51546043996,69564.52215881026,75455.6116065951,1.0846852571535812
Chile,actual,2010,2019,-20164.025397758465,69564.52215881026,75455.6116065951,1.0846852571535812
Chile,actual,2010,2020,67884.0422438397,69564.52215881026,75455.6116065951,1.0846852571535812
Chile,actual,2010,2021,71244.60788002517,69564.52215881026,75455.6116065951,1.0846852571535812
Chile,actual,2010,2022,80935.5322639239,69564.52215881026,75455.6116065951,1.0846852571535812
Chile,actual,2010,2023,39239.34735574294,69564.52215881026,75455.6116065951,1.0846852571535812
