Year,Region,Gross Domestic Product,GDP per capita,Population,Agriculture,Administrative and Support Services,Construction,Education and Training,Financial and Insurance Services,Food and beverage services,Health Care and Social Assistance,"Information Media, Telecommunications and Other Services",Manufacturing,"Professional, Scientific, and Technical Services",Public Administration and Safety,"Rental, Hiring and Real Estate Services",Retail Trade,"Transport, Postal and Warehousing",Wholesale Trade,Tertiary,regioncode,Tertiary Share
2004,Southland,3223.0,34212.0,,0.15079118833385044,0.007136208501396215,0.052125349053676696,0.03102699348433137,0.024201054917778467,0.013341607198262488,0.04902264970524356,0.04436860068259386,0.17809494260006206,0.026993484331368292,0.0226497052435619,0.04405833074775054,0.051194539249146756,0.0589512876202296,0.031647533354017994,,15.0,
2004,Taranaki,4656.0,43591.0,106800.0,0.10695876288659793,0.011168384879725086,0.035438144329896906,0.027491408934707903,0.016967353951890033,0.007517182130584193,0.03715635738831615,0.026417525773195876,0.17332474226804123,0.03823024054982818,0.015034364261168385,0.033934707903780066,0.03715635738831615,0.029639175257731958,0.02577319587628866,,7.0,
2004,Tasman/Nelson,2671.0,30212.0,88400.0,0.07487832272557095,0.01422688131785848,0.06065144140771247,0.03294646199925122,0.02358667165855485,0.014601272931486334,0.054661175589666794,0.04380381879445901,0.14526394608760765,0.04567577686259828,0.02059153874953201,0.06439535754399102,0.056533133657806066,0.06851366529389742,0.030325720703856234,,10.0,
2004,Total North Island,113119.0,36629.0,3088200.0,0.03563503920649935,0.019130296413511435,0.044572529813735974,0.04055021702808547,0.05551675668985758,0.011350878278626932,0.04779922029013694,0.08077334488459056,0.14639450490191744,0.07311769022003377,0.03915345786295848,0.06021976856231049,0.04866556458243089,0.04337909634986165,0.05917661931240552,,,
2004,Total South Island,31383.0,32277.0,972300.0,0.0707389350922474,0.018130835165535483,0.05620877545167766,0.04642640920243444,0.03215116464327821,0.018162699550712168,0.05694165631074148,0.06156199216136125,0.1499856610266705,0.04461013924736322,0.028072523340662143,0.058248096102985696,0.054041997259662876,0.053468438326482494,0.03944810884873976,,,
2004,Waikato,11882.0,31089.0,382200.0,0.09973068506985357,0.009341861639454637,0.056387813499410876,0.0491499747517253,0.026510688436290186,0.012287493687931325,0.05302137687258037,0.061437468439656626,0.13793974078437973,0.04216461875105201,0.0276047803400101,0.060175054704595186,0.051169836727823596,0.03997643494361219,0.039808113112270664,,3.0,
2004,Wellington,20478.0,44967.0,455400.0,0.00771559722629163,0.02080281277468503,0.03506201777517336,0.035452680925871664,0.092831331184686,0.011036234007227268,0.043754272878210765,0.12393788455903897,0.11021584139076082,0.0998632678972556,0.0945893153628284,0.04419376892274636,0.03740599667936322,0.03257154018947163,0.039847641371227656,,9.0,
2004,West Coast,881.0,27966.0,31500.0,0.15209988649262202,0.014755959137343927,0.060158910329171394,0.036322360953461974,0.02724177071509648,0.0340522133938706,0.05561861520998865,0.039727582292849034,0.09194097616345062,0.02383654937570942,0.028376844494892167,0.043132803632236094,0.05448354143019296,0.05788876276958002,0.018161180476730987,,12.0,
2005,Auckland,57355.0,42860.0,1338200.0,0.002876819806468486,0.022822770464649988,0.04428558974806033,0.0394734547990585,0.06552175050126406,0.010931915264580245,0.044076366489408075,0.08815273297881615,0.1563595152994508,0.08395083253421672,0.023764275128585127,0.07068259088135298,0.04653473977857205,0.04676139830877866,0.08292215151250981,,2.0,
2005,Bay of Plenty,7862.0,30145.0,260800.0,0.0635970490969219,0.020987026201984227,0.06168913762401425,0.03853981175273467,0.02543881963876876,0.015517679979648945,0.06245230221317731,0.039302976341897736,0.1405494785041974,0.048715339608242175,0.025566013736962604,0.06664970745357415,0.05711015008903587,0.06283388450775884,0.037649453065377765,,4.0,
2005,Canterbury,18671.0,35268.0,529400.0,0.04997054255262171,0.01965615125060254,0.06148572652777034,0.043757699105564776,0.03840179958223984,0.016228375555674576,0.05987895667077286,0.06368164533233356,0.1533394033527931,0.05495152910931391,0.030046596325852926,0.06121793155160409,0.051309517433452946,0.05313052327138343,0.04863156767179048,,13.0,
2005,Gisborne,1156.0,25193.0,45900.0,0.0986159169550173,0.015570934256055362,0.07958477508650519,0.061418685121107264,0.012975778546712802,0.012975778546712802,0.06833910034602077,0.04152249134948097,0.10121107266435986,0.03546712802768166,0.03892733564013841,0.0657439446366782,0.05795847750865052,0.05709342560553633,0.025086505190311418,,5.0,
2005,Hawke's Bay,5055.0,33496.0,150900.0,0.09475766567754698,0.016419386745796242,0.049653808110781406,0.033432245301681505,0.02235410484668645,0.010286844708209694,0.050642927794263104,0.032047477744807124,0.2532146389713155,0.03996043521266073,0.027299703264094956,0.0486646884272997,0.04846686449060336,0.042136498516320474,0.03224530168150346,,6.0,
2005,Manawatu-Whanganui,6620.0,28885.0,229200.0,0.08459214501510574,0.014803625377643504,0.05709969788519637,0.07175226586102719,0.025075528700906343,0.012688821752265862,0.06812688821752266,0.048640483383685804,0.11268882175226586,0.04622356495468278,0.06812688821752266,0.051963746223564956,0.0595166163141994,0.03761329305135952,0.037915407854984894,,8.0,
2005,Marlborough,1455.0,34005.0,42800.0,0.07285223367697595,0.007560137457044674,0.06941580756013746,0.027491408934707903,0.021993127147766325,0.018556701030927835,0.037800687285223365,0.03367697594501718,0.1979381443298969,0.024054982817869417,0.03436426116838488,0.06391752577319587,0.05085910652920962,0.05223367697594502,0.021305841924398626,,11.0,
2005,New Zealand,154559.0,37577.0,4113100.0,0.040230591554034384,0.019047742286117275,0.051824869467323155,0.04246921887434572,0.05048557508783054,0.01323766328715895,0.05124256756319593,0.07397175188762867,0.14556253598949268,0.06738527034983405,0.03732555205455522,0.060811728854353354,0.04784580645578711,0.046293001378114505,0.053364734502681824,,,
2005,Northland,3942.0,26230.0,150300.0,0.09030948756976154,0.011669203450025367,0.07026889903602232,0.04363267376966007,0.0243531202435312,0.015220700152207,0.06900050735667174,0.03982749873160832,0.1549974632166413,0.03221714865550482,0.025621511922881784,0.07229832572298325,0.056062912227295786,0.04895991882293252,0.02359208523592085,,1.0,
2005,Otago,6678.0,33901.0,,0.05555555555555555,0.020664869721473494,0.06783468104222821,0.07038035339922133,0.029799341120095836,0.026954177897574125,0.0651392632524708,0.0660377358490566,0.11171009284216832,0.041928721174004195,0.026654687032045522,0.05989817310572028,0.05450733752620545,0.049565738244983525,0.0220125786163522,,14.0,
2005,Southland,3202.0,34100.0,,0.1514678326046221,0.007495315427857589,0.060899437851342914,0.03247970018738289,0.02623360399750156,0.014678326046221112,0.05777638975640225,0.04559650218613367,0.15927545284197375,0.030605871330418487,0.0221736414740787,0.04372267332916927,0.052154903185509055,0.06214865708931917,0.029044347282948156,,15.0,
2005,Taranaki,4690.0,43874.0,106900.0,0.10191897654584221,0.010447761194029851,0.04371002132196162,0.029211087420042643,0.017270788912579958,0.008528784648187633,0.037739872068230276,0.02771855010660981,0.16609808102345416,0.04093816631130064,0.01577825159914712,0.036034115138592754,0.036886993603411515,0.031982942430703626,0.021321961620469083,,7.0,
2005,Tasman/Nelson,2867.0,32071.0,89400.0,0.06522497384025114,0.015347052668294385,0.0774328566445762,0.03278688524590164,0.0247645622602023,0.01569584931984653,0.056853854202999654,0.04429717474712243,0.13986745727241018,0.04708754795953959,0.020579002441576563,0.06313219393093826,0.05510987094523893,0.06801534705266829,0.02999651203348448,,10.0,
2005,Total North Island,120756.0,38593.0,3129000.0,0.0332240219947663,0.01942760608168538,0.04827917453377058,0.04146377819735665,0.05530159992050084,0.011676438437841597,0.04899135446685879,0.07820729404750075,0.14586438769088078,0.07303156778959223,0.03998973135910431,0.06126403656961145,0.04657325515916393,0.04395640796316539,0.05768657458014509,,,
2005,Total South Island,33803.0,34345.0,984200.0,0.06529006301215869,0.017690737508505163,0.06449131733869774,0.04609058367600509,0.03328106972753898,0.0188148980859687,0.0592846788746561,0.05884093127828891,0.14448421737715586,0.047214744253468624,0.02780818270567701,0.059195929355382655,0.05239179954441914,0.05464012069934621,0.037896044729757716,,,
2005,Waikato,12570.0,32499.0,386800.0,0.09554494828957837,0.010182975338106604,0.06364359586316627,0.049403341288782814,0.027287191726332538,0.012967382657120127,0.054256165473349244,0.05894988066825776,0.13707239459029436,0.04765314240254574,0.02784407319013524,0.06070007955449483,0.04948289578361177,0.039538583929992044,0.037629276054097056,,3.0,
2005,Wellington,21505.0,46751.0,460000.0,0.007347128574750058,0.020878865380144152,0.03724715182515694,0.03692164612880725,0.08853754940711463,0.011578702627295977,0.0456172983027203,0.11718205068588701,0.10620785863752616,0.10020925366193909,0.09788421297372704,0.0435712624970937,0.036456637991164845,0.03548012090211579,0.0374331550802139,,9.0,
2005,West Coast,929.0,29308.0,31700.0,0.1356297093649085,0.015069967707212056,0.06566200215285253,0.03552206673842842,0.024757804090419805,0.03552206673842842,0.05166846071044134,0.03982777179763186,0.08288482238966631,0.024757804090419805,0.022604951560818085,0.04628632938643703,0.05382131324004306,0.0581270182992465,0.016146393972012917,,12.0,
2006,Auckland,60175.0,44201.0,1361400.0,0.0024428749480681347,0.023448275862068966,0.049804736186123806,0.040149563772330706,0.06467802243456584,0.011117573743248857,0.04578313253012048,0.08742833402575821,0.146938097216452,0.08786040714582467,0.023764021603656003,0.07257166597424179,0.046464478604071456,0.047993352721229746,0.08033236393851267,,2.0,
2006,Bay of Plenty,8261.0,31303.0,263900.0,0.054109671952548115,0.025420651252874956,0.057378041399346325,0.03885728120082314,0.02529960053262317,0.015736593632732113,0.06815155550175524,0.04030988984384457,0.13908727756930153,0.04829923738046241,0.02820481781866602,0.07166202638905701,0.05604648347657669,0.05883065004236775,0.03776782471855707,,4.0,
2006,Canterbury,19697.0,36686.0,536900.0,0.04046301467228512,0.018683048179925877,0.05970452353150226,0.04416916281667259,0.036909173985886175,0.015687668172818196,0.06315682591257551,0.06437528557648373,0.1514951515459207,0.058638371325582576,0.031730720414276284,0.06655835914098594,0.05097222927349342,0.053459917753972686,0.04630146722851196,,13.0,
2006,Gisborne,1172.0,25528.0,45900.0,0.10494880546075085,0.014505119453924915,0.07764505119453925,0.059726962457337884,0.015358361774744027,0.014505119453924915,0.07167235494880546,0.041808873720136516,0.08617747440273038,0.03754266211604096,0.05204778156996587,0.06569965870307168,0.05887372013651877,0.05631399317406143,0.02218430034129693,,5.0,
2006,Hawke's Bay,5190.0,34212.0,151700.0,0.07842003853564547,0.017533718689788053,0.053371868978805394,0.03468208092485549,0.022736030828516378,0.010789980732177264,0.053371868978805394,0.03352601156069364,0.24855491329479767,0.03815028901734104,0.028709055876685933,0.05645472061657033,0.04951830443159923,0.04393063583815029,0.03159922928709056,,6.0,
2006,Manawatu-Whanganui,7103.0,30992.0,229200.0,0.06785865127410953,0.01323384485428692,0.05898915951006617,0.06814022244122202,0.02449669153878643,0.01210756018583697,0.06814022244122202,0.046318456990004225,0.12192031535970717,0.04660002815711671,0.06982964944389694,0.05434323525271012,0.05828523159228495,0.036181894973954666,0.03632268055751091,,8.0,
2006,Marlborough,1541.0,35587.0,43300.0,0.06554185593770279,0.008436080467229072,0.0681375730045425,0.026606099935107073,0.021414665801427646,0.016223231667748216,0.040882543802725504,0.0317975340687865,0.20311486048020766,0.025308241401687217,0.03309539260220636,0.06878650227125244,0.04931862426995458,0.0499675535366645,0.0227125243348475,,11.0,
2006,New Zealand,162937.0,39162.0,4160600.0,0.032797952582900136,0.019743827368860357,0.05345010648287375,0.04240289191528014,0.04873662826736714,0.013158460018289277,0.05359740267710833,0.071647323812271,0.14525245953957663,0.06967723721438347,0.03936490790919189,0.06384676285926462,0.04755212137206405,0.046103708795424,0.05154753064067707,,,
2006,Northland,4278.0,28162.0,151900.0,0.06451612903225806,0.011921458625525946,0.060542309490416085,0.04254324450677887,0.02314165497896213,0.015194015895278168,0.07223001402524544,0.04114071996259935,0.18630201028517998,0.03295932678821879,0.0292192613370734,0.07106124357176251,0.05493221131369799,0.04394576905095839,0.022206638616175785,,1.0,
2006,Otago,6968.0,35030.0,,0.043484500574052815,0.022244546498277843,0.06917336394948335,0.0711825487944891,0.02870264064293915,0.027267508610792194,0.06544202066590127,0.06285878300803674,0.10663030998851894,0.04305396096440873,0.03013777267508611,0.06271526980482205,0.054965556831228474,0.04822043628013777,0.021814006888633754,,14.0,
2006,Southland,3410.0,36466.0,,0.12551319648093842,0.007624633431085044,0.06158357771260997,0.030205278592375366,0.025806451612903226,0.01407624633431085,0.05718475073313783,0.04252199413489736,0.1967741935483871,0.02873900293255132,0.02258064516129032,0.05337243401759531,0.050733137829912026,0.05923753665689149,0.02756598240469208,,15.0,
2006,Taranaki,4867.0,45441.0,107100.0,0.08095335935894801,0.011506061228682966,0.04150400657489213,0.029176083829874667,0.017464557222108074,0.008835011300595849,0.03965481816313951,0.027532360797205672,0.14855146907746045,0.039038422025888635,0.01808095335935895,0.038832956646805014,0.036983768235052394,0.033285391411547155,0.021368399424696937,,7.0,
2006,Tasman/Nelson,2860.0,31813.0,89900.0,0.06398601398601399,0.01818181818181818,0.062237762237762236,0.03391608391608392,0.025524475524475523,0.016433566433566433,0.06363636363636363,0.046153846153846156,0.13006993006993006,0.0520979020979021,0.022727272727272728,0.06888111888111888,0.057342657342657345,0.06713286713286713,0.027972027972027972,,10.0,
2006,Total North Island,127383.0,40231.0,3166300.0,0.026895268599420645,0.020332383442060557,0.05094086338051388,0.04134774655958801,0.05334306775629401,0.011704858576105133,0.051317679753185276,0.07538682555757048,0.14503505177299952,0.07523766907672139,0.042093528963833476,0.06373691936914659,0.04629346145090004,0.04393835912170384,0.05582377554304734,,,
2006,Total South Island,35555.0,35755.0,994400.0,0.053944592884263814,0.01763465054141471,0.06246660104064126,0.04618197159330614,0.03223175362115033,0.01836591196737449,0.06176346505414147,0.058247785121642526,0.14602728167627618,0.04972577696526508,0.029587962311911124,0.06423850372662072,0.05206018844044438,0.05386021656588384,0.036225566024469136,,,
2006,Waikato,13492.0,34497.0,391100.0,0.07515564779128373,0.013711829232137563,0.06344500444707975,0.047213163356062855,0.02623777053068485,0.012748295286095465,0.05581085087459235,0.05551437889119478,0.15787133115920546,0.044544915505484735,0.028090720426919655,0.06448265638897124,0.04832493329380374,0.037207233916394904,0.03498369404091314,,3.0,
2006,Wellington,22846.0,49226.0,464100.0,0.0059091307012168436,0.020835157139105314,0.040007003414164403,0.03659283900901689,0.08084566226035192,0.011030377308938107,0.048936356473780966,0.10505121246607721,0.11275496804692288,0.10478858443491201,0.10505121246607721,0.04556596340716099,0.036373982316379234,0.03593626893110392,0.03698678105576469,,9.0,
2006,West Coast,1080.0,33856.0,31900.0,0.09907407407407408,0.012037037037037037,0.06388888888888888,0.03148148148148148,0.024074074074074074,0.032407407407407406,0.05092592592592592,0.037037037037037035,0.1,0.024074074074074074,0.022222222222222223,0.04722222222222222,0.04722222222222222,0.05092592592592592,0.014814814814814815,,12.0,
2007,Auckland,62162.0,44960.0,1382600.0,0.0026543547504906534,0.024420063704514012,0.05106013320034748,0.04275924198063125,0.06785495962163379,0.012563945818989094,0.048711431421125446,0.08559891895370161,0.1319455615971172,0.08868762266336347,0.025819632572954537,0.07750715871432708,0.04821273446800296,0.0453331617386828,0.07927672854798752,41883.0,2.0,0.030292926370606106
2007,Bay of Plenty,9098.0,34101.0,266800.0,0.055286876236535505,0.03220488019344911,0.0701253022642339,0.040668278742580784,0.021433282040008793,0.012969883490877116,0.06495933172125742,0.03561222246647615,0.1287096065069246,0.04836227742360959,0.027698395251703672,0.0712244449329523,0.05737524730710046,0.055726533304022864,0.03792042207078479,9398.0,4.0,0.03522488755622189
2007,Canterbury,20981.0,38512.0,544800.0,0.044516467279919925,0.018874219531957486,0.06115056479672084,0.044135169915637956,0.03512701968447643,0.013631380773080405,0.06205614603689052,0.06734664696630284,0.14007911920308852,0.062437443401172486,0.031218721700586243,0.06748963347790858,0.05056956293789619,0.04832944092273962,0.04580334588437157,30040.0,13.0,0.05513950073421439
2007,Gisborne,1268.0,27561.0,46000.0,0.10804416403785488,0.013406940063091483,0.0694006309148265,0.06309148264984227,0.014195583596214511,0.013406940063091483,0.0694006309148265,0.04416403785488959,0.08753943217665615,0.044952681388012616,0.04100946372239748,0.05914826498422713,0.0638801261829653,0.050473186119873815,0.01892744479495268,1384.0,5.0,0.03008695652173913
2007,Hawke's Bay,5358.0,35114.0,152600.0,0.08174692049272117,0.022209779768570363,0.05785740948114968,0.036954087346024636,0.01941022769690183,0.012131392310563644,0.060470324748040316,0.03042179917879806,0.20175438596491227,0.043673012318029114,0.032474804031354984,0.06364315042926465,0.05169839492347891,0.03975363941769317,0.03060843598357596,6560.0,6.0,0.042988204456094366
2007,Manawatu-Whanganui,7253.0,31644.0,229200.0,0.07031573142148077,0.015579760099269268,0.07183234523645388,0.07458982490004136,0.027299048669516063,0.012546532469323038,0.06783399972425204,0.043016682751964706,0.10188887356955742,0.049221011995036534,0.06976423548876327,0.05390872742313525,0.06121604853164208,0.04232731283606783,0.041637942920170964,14022.0,8.0,0.06117801047120419
2007,Marlborough,1716.0,39278.0,43700.0,0.10256410256410256,0.009906759906759906,0.07167832167832168,0.023892773892773892,0.015151515151515152,0.013986013986013986,0.043706293706293704,0.03146853146853147,0.1684149184149184,0.028554778554778556,0.034382284382284384,0.06701631701631702,0.04836829836829837,0.043706293706293704,0.020396270396270396,2214.0,11.0,0.05066361556064073
2007,New Zealand,172005.0,40885.0,4207000.0,0.03594081567396296,0.02108659631987442,0.05601581349379379,0.04378942472602541,0.04621958663992326,0.01281358100055231,0.05455073980407546,0.06866079474433882,0.13310078195401295,0.07207348623586524,0.041010435743147,0.06595157117525653,0.0483939420365687,0.04253946106217842,0.05013807738147147,,,
2007,Northland,4707.0,30602.0,153800.0,0.07138304652644997,0.015721266199277672,0.06585935840237943,0.04312725727639686,0.018908009347779902,0.012959422137242405,0.06925855109411515,0.03101763331208838,0.17930741448905885,0.041427660930529,0.03441682600382409,0.06755895474824729,0.05481198215423837,0.035479073719991504,0.02400679838538347,5967.0,1.0,0.03879713914174252
2007,Otago,7374.0,36777.0,,0.04759967453213995,0.021291022511526987,0.07702739354488744,0.07390832655275291,0.026851098454027666,0.019392459994575537,0.06156767019256849,0.06088961215080011,0.09221589368049905,0.05098996474098183,0.02861404936262544,0.0652291836181177,0.05451586655817738,0.03905614320585842,0.022240303770002714,6056.0,14.0,
2007,Southland,3654.0,39202.0,,0.13902572523262177,0.007389162561576354,0.051450465243568694,0.03229337712096333,0.022988505747126436,0.011220580186097428,0.04980842911877394,0.03804050355774494,0.17898193760262726,0.03393541324575807,0.02736726874657909,0.046798029556650245,0.046798029556650245,0.047619047619047616,0.025725232621784347,2536.0,15.0,
2007,Taranaki,5727.0,53275.0,107500.0,0.07962283918281823,0.00995285489785228,0.038589139165357084,0.028810895756940808,0.016937314475292474,0.009254408940108259,0.03876375065479309,0.026540946394272742,0.14894360048891217,0.037366858739305044,0.01606425702811245,0.03876375065479309,0.033176182992840926,0.03143006809848088,0.018683429369652522,5025.0,7.0,0.04674418604651163
2007,Tasman/Nelson,3103.0,34282.0,90500.0,0.05994199162101192,0.0206252014179826,0.06316467934257171,0.02997099581050596,0.019658395101514663,0.013857557202707057,0.06316467934257171,0.045762165646148885,0.14212052852078633,0.059297454076699965,0.021269738962294553,0.06574282951981952,0.05543022881082823,0.058652916532388015,0.02868192072188205,2479.0,10.0,0.027392265193370166
2007,Total North Island,134013.0,41851.0,3202100.0,0.029094192354473074,0.022020251766619658,0.05365151142053383,0.0430406005387537,0.05093535701760277,0.01230477640228933,0.0530396304836098,0.07138859662868528,0.13253191854521576,0.0770746121644915,0.044241976524665515,0.06644131539477513,0.047614783640393094,0.04133181109295367,0.0541813107683583,,,
2007,Total South Island,37992.0,37807.0,1004900.0,0.06006527690040008,0.01779321962518425,0.06435565382185723,0.04645714887344704,0.029585175826489788,0.014608338597599494,0.059854706253948196,0.059038744998947144,0.13510739102969047,0.05443251210781217,0.029611497157296274,0.0642240471678248,0.051142345757001474,0.04679932617393135,0.03587597388923984,,,
2007,Waikato,15024.0,37988.0,395500.0,0.08033812566560171,0.01564164004259851,0.0648961661341853,0.04373003194888179,0.021698615548455803,0.012180511182108627,0.052915335463258786,0.05824014909478168,0.1472310969116081,0.051916932907348244,0.028088391906283282,0.06289936102236422,0.04739084132055378,0.028953674121405752,0.032614483493077745,20224.0,3.0,0.05113527180783818
2007,Wellington,23416.0,50023.0,468100.0,0.006235052955244277,0.022420567133583875,0.040655961735565425,0.038264434574649814,0.06751793645370686,0.011957635804578067,0.05308336180389477,0.09467885206696276,0.10881448582166041,0.10847283908438675,0.11376836351212846,0.048940895114451655,0.038435257943286644,0.036214554151007855,0.033652203621455413,23031.0,9.0,0.04920102542191839
2007,West Coast,1164.0,36160.0,32200.0,0.10996563573883161,0.012027491408934709,0.07474226804123711,0.03608247422680412,0.015463917525773196,0.014604810996563574,0.05584192439862543,0.03951890034364261,0.11168384879725086,0.02147766323024055,0.029209621993127148,0.044673539518900345,0.04639175257731959,0.03865979381443299,0.01718213058419244,2555.0,12.0,0.07934782608695652
2008,Auckland,66789.0,47747.0,1398800.0,0.003683241252302026,0.02452499663118178,0.05117609187141595,0.04373474673973259,0.06525026576232613,0.012786536705146057,0.049933372261899416,0.08365149949842039,0.13121921274461362,0.09330877839165132,0.027010435850214856,0.07092485289493779,0.044962493823833265,0.048436119720313225,0.08275314797346868,42063.0,2.0,0.030070774949957108
2008,Bay of Plenty,9855.0,36610.0,269200.0,0.07285641806189751,0.0334855403348554,0.06859462201927956,0.04018264840182648,0.019685438863521056,0.013191273465246067,0.0667681380010147,0.03663115169964485,0.12704211060375445,0.05093860984271943,0.028614916286149164,0.0643328259766616,0.052968036529680365,0.05509893455098935,0.03581938102486048,9205.0,4.0,0.03419390787518574
2008,Canterbury,22611.0,40998.0,551500.0,0.06364159037636549,0.020609437884215646,0.06523373579231348,0.04303215249214984,0.03312546990402901,0.014108177435761355,0.061253372252443504,0.06563177214630048,0.13086550793861396,0.06381849542258193,0.03303701738092079,0.05970545309804962,0.04895847154040069,0.05094865331033568,0.0457299544469506,30180.0,13.0,0.05472348141432457
2008,Gisborne,1310.0,28479.0,46000.0,0.10229007633587786,0.01603053435114504,0.08015267175572519,0.0648854961832061,0.017557251908396947,0.01450381679389313,0.07251908396946564,0.04580152671755725,0.09312977099236641,0.04732824427480916,0.04198473282442748,0.051908396946564885,0.05801526717557252,0.050381679389312976,0.01984732824427481,1383.0,5.0,0.03006521739130435
2008,Hawke's Bay,5251.0,34253.0,153300.0,0.07808036564463912,0.019234431536850123,0.06398781184536279,0.040563702151971054,0.019234431536850123,0.013711673966863454,0.06779661016949153,0.03694534374404875,0.1533041325461817,0.050276137878499334,0.03713578366025519,0.06379737192915635,0.05465625595124738,0.042468101314035424,0.035612264330603695,6459.0,6.0,0.04213307240704501
2008,Manawatu-Whanganui,7837.0,34254.0,228800.0,0.0871506954191655,0.015439581472502233,0.0714559142529029,0.06801071838713793,0.02322317213219344,0.01224958530049764,0.06813831823401811,0.04095955084853898,0.09965548041342351,0.04746714303942835,0.07553910935306878,0.051677937986474416,0.06252392497129003,0.0415975500829399,0.04146995023605972,13638.0,8.0,0.059606643356643355
2008,Marlborough,1949.0,44294.0,44000.0,0.09851205746536686,0.009235505387378143,0.06926629040533606,0.03181118522319138,0.01590559261159569,0.012827090815802977,0.04515135967162647,0.03129810159055926,0.17085684966649564,0.027706516162134428,0.040533606977937404,0.06567470497691123,0.044638276038994354,0.04207285787583376,0.020010261672652643,2229.0,11.0,0.05065909090909091
2008,New Zealand,186672.0,43982.0,4244300.0,0.04804684151881375,0.020908331190537414,0.05733050484271878,0.04317198080054856,0.04365410988257478,0.012953201337104654,0.05527877774920716,0.06755164138167481,0.12326433530470558,0.07350325704979857,0.041232750492843064,0.06082326219250878,0.045245135853261335,0.04293091625953544,0.051652095654409876,,,
2008,Northland,4996.0,32111.0,155600.0,0.10248198558847077,0.01421136909527622,0.07045636509207366,0.04243394715772618,0.019015212169735788,0.012610088070456365,0.07065652522017614,0.0300240192153723,0.14571657325860687,0.04523618895116093,0.03422738190552442,0.0678542834267414,0.053642914331465175,0.03522818254603683,0.023819055244195357,5923.0,1.0,0.03806555269922879
2008,Otago,7920.0,39268.0,,0.061742424242424244,0.019570707070707072,0.07891414141414141,0.07563131313131313,0.027146464646464648,0.019823232323232323,0.0648989898989899,0.05517676767676768,0.08964646464646464,0.052398989898989896,0.027777777777777776,0.059848484848484845,0.05164141414141414,0.03800505050505051,0.023232323232323233,5985.0,14.0,
2008,Southland,4189.0,44903.0,,0.1933635712580568,0.0066841728336118405,0.051802339460491766,0.029362616376223442,0.0214848412508952,0.010264979708761042,0.04607304846025304,0.036046789209835284,0.17044640725710195,0.03198854141799952,0.025543089042730963,0.040582477918357604,0.042014800668417285,0.04392456433516352,0.024826927667701122,2500.0,15.0,
2008,Taranaki,8275.0,76617.0,108000.0,0.09365558912386707,0.008821752265861028,0.03238670694864049,0.01909365558912387,0.010634441087613293,0.0072507552870090634,0.030453172205438066,0.019577039274924473,0.09788519637462235,0.027794561933534745,0.011963746223564956,0.028157099697885195,0.023806646525679757,0.024773413897280966,0.015468277945619335,4983.0,7.0,0.04613888888888889
2008,Tasman/Nelson,3296.0,36065.0,91400.0,0.06128640776699029,0.02154126213592233,0.06765776699029126,0.029429611650485438,0.020024271844660196,0.016686893203883495,0.06887135922330097,0.04611650485436893,0.13622572815533981,0.05612864077669903,0.02154126213592233,0.06523058252427184,0.05430825242718446,0.05946601941747573,0.029429611650485438,2489.0,10.0,0.02723194748358862
2008,Total North Island,145344.0,44995.0,3230200.0,0.038653126376045795,0.021672721268163806,0.05453269484808455,0.042354689564068695,0.0479964773227653,0.01239129238221048,0.05393411492734478,0.07070811316600617,0.12188325627476883,0.07884742404227213,0.04428803390576838,0.06164685160722149,0.044260512989872304,0.04163914575077059,0.056149548656979305,,,
2008,Total South Island,41329.0,40746.0,1014300.0,0.08108108108108109,0.01824384814537008,0.06716833216385588,0.04604514989474703,0.028382007791139394,0.014953180575382903,0.06000629098211909,0.05647366256139757,0.12811827046383895,0.0547073483510368,0.03048706719252825,0.05792542766580367,0.048706719252824895,0.047448522829006266,0.03583440199375741,,,
2008,Waikato,15911.0,39807.0,399700.0,0.12261957136572182,0.014329709006347809,0.07014015461001823,0.04399472063352398,0.021368864307711646,0.01256992018100685,0.056250392810005656,0.057381685626296274,0.11180944001005594,0.048834139903211615,0.02840801960907548,0.059895669662497646,0.04399472063352398,0.026396832380114386,0.036767016529445036,20154.0,3.0,0.050422817112834625
2008,Wellington,25119.0,53354.0,470800.0,0.007524184879971337,0.022532744137903578,0.04359249970142123,0.037382061387794104,0.06349775070663641,0.012182013615191688,0.05418209323619571,0.10064094908236793,0.1064930928779012,0.11127035311915283,0.1109518691030694,0.05004180102711095,0.03543134678928301,0.03415741072494924,0.03634698833552291,22793.0,9.0,0.04841333899745115
2008,West Coast,1363.0,42063.0,32400.0,0.16214233308877476,0.010271460014673514,0.07410124724871607,0.0359501100513573,0.016140865737344093,0.013939838591342627,0.05355832721936904,0.0359501100513573,0.0946441672780631,0.02127659574468085,0.02641232575201761,0.04181951577402788,0.041085840058694055,0.034482758620689655,0.01760821716801174,2531.0,12.0,0.07811728395061729
2009,Auckland,65989.0,46681.0,1413600.0,0.002697419266847505,0.023367530952128384,0.04914455439542954,0.04758368819045598,0.07334555759293215,0.012426313476488506,0.055509251541923654,0.0809680401279001,0.1193380714967646,0.1019412326296807,0.0298383063843974,0.0742699540832563,0.043780023943384504,0.04093106426828714,0.07802815620785282,41385.0,2.0,0.029276315789473685
